date,flow
4/23/1992,646.0145766
4/24/1992,646.0145766
4/25/1992,646.0145766
4/26/1992,646.0145766
4/27/1992,646.0145766
4/28/1992,646.0145766
4/29/1992,646.0145766
4/30/1992,646.0145766
5/1/1992,729.9964715
5/2/1992,824.8960128
5/3/1992,932.1324945
5/4/1992,1053.309719
5/5/1992,1190.239982
5/6/1992,1344.97118
5/7/1992,1519.817433
5/8/1992,1717.3937
5/9/1992,1940.654881
5/10/1992,2192.940015
5/11/1992,2478.022217
5/12/1992,2800.165105
5/13/1992,3090.004773
5/14/1992,3090.004773
5/15/1992,2873.704439
5/16/1992,2672.545128
5/17/1992,2485.466969
5/18/1992,2311.484281
5/19/1992,2149.680382
5/20/1992,1999.202755
5/21/1992,1859.258562
5/22/1992,1729.110463
5/23/1992,1608.07273
5/24/1992,1495.507639
5/25/1992,1390.822105
5/26/1992,1293.464557
5/27/1992,1202.922038
5/28/1992,1118.717496
5/29/1992,1040.407271
5/30/1992,967.5787619
5/31/1992,899.8482486
6/1/1992,836.8588712
6/2/1992,778.2787502
6/3/1992,723.7992377
6/4/1992,673.133291
6/5/1992,626.0139607
6/6/1992,582.1929834
6/7/1992,541.4394746
6/8/1992,503.5387114
6/9/1992,468.2910016
6/10/1992,435.5106315
6/11/1992,405.0248872
6/12/1992,376.6731451
6/13/1992,350.306025
6/14/1992,325.7846032
6/15/1992,302.979681
6/16/1992,281.7711033
6/17/1992,262.0471261
6/18/1992,243.7038273
6/19/1992,232.8388096
6/20/1992,232.8388096
6/21/1992,232.8388096
6/22/1992,232.8388096
6/23/1992,232.8388096
6/24/1992,232.8388096
6/25/1992,232.8388096
6/26/1992,232.8388096
6/27/1992,232.8388096
6/28/1992,232.8388096
6/29/1992,232.8388096
6/30/1992,232.8388096
7/1/1992,232.8388096
7/2/1992,232.8388096
7/3/1992,232.8388096
7/4/1992,232.8388096
7/5/1992,232.8388096
7/6/1992,232.8388096
7/7/1992,232.8388096
7/8/1992,232.8388096
7/9/1992,232.8388096
7/10/1992,232.8388096
7/11/1992,232.8388096
7/12/1992,232.8388096
7/13/1992,232.8388096
7/14/1992,232.8388096
7/15/1992,232.8388096
7/16/1992,232.8388096
7/17/1992,232.8388096
7/18/1992,232.8388096
7/19/1992,232.8388096
7/20/1992,232.8388096
7/21/1992,232.8388096
7/22/1992,232.8388096
7/23/1992,232.8388096
7/24/1992,232.8388096
7/25/1992,232.8388096
7/26/1992,232.8388096
7/27/1992,232.8388096
7/28/1992,232.8388096
7/29/1992,232.8388096
7/30/1992,232.8388096
7/31/1992,232.8388096
8/1/1992,232.8388096
8/2/1992,232.8388096
8/3/1992,232.8388096
8/4/1992,232.8388096
8/5/1992,232.8388096
8/6/1992,232.8388096
8/7/1992,232.8388096
8/8/1992,232.8388096
8/9/1992,232.8388096
8/10/1992,232.8388096
8/11/1992,232.8388096
8/12/1992,232.8388096
8/13/1992,232.8388096
8/14/1992,232.8388096
8/15/1992,232.8388096
8/16/1992,232.8388096
8/17/1992,232.8388096
8/18/1992,232.8388096
8/19/1992,232.8388096
8/20/1992,232.8388096
8/21/1992,232.8388096
8/22/1992,232.8388096
8/23/1992,232.8388096
8/24/1992,232.8388096
8/25/1992,232.8388096
8/26/1992,232.8388096
8/27/1992,232.8388096
8/28/1992,232.8388096
8/29/1992,232.8388096
8/30/1992,232.8388096
8/31/1992,232.8388096
9/1/1992,232.8388096
9/2/1992,232.8388096
9/3/1992,232.8388096
9/4/1992,232.8388096
9/5/1992,232.8388096
9/6/1992,232.8388096
9/7/1992,232.8388096
9/8/1992,232.8388096
9/9/1992,232.8388096
9/10/1992,232.8388096
9/11/1992,232.8388096
9/12/1992,232.8388096
9/13/1992,232.8388096
9/14/1992,232.8388096
9/15/1992,232.8388096
9/16/1992,232.8388096
9/17/1992,232.8388096
9/18/1992,232.8388096
9/19/1992,232.8388096
9/20/1992,232.8388096
9/21/1992,232.8388096
9/22/1992,232.8388096
9/23/1992,232.8388096
9/24/1992,232.8388096
9/25/1992,232.8388096
9/26/1992,232.8388096
9/27/1992,232.8388096
9/28/1992,232.8388096
9/29/1992,232.8388096
9/30/1992,232.8388096
10/1/1992,232.8388096
10/2/1992,232.8388096
10/3/1992,232.8388096
10/4/1992,232.8388096
10/5/1992,232.8388096
10/6/1992,232.8388096
10/7/1992,232.8388096
10/8/1992,232.8388096
10/9/1992,232.8388096
10/10/1992,232.8388096
10/11/1992,232.8388096
10/12/1992,232.8388096
10/13/1992,232.8388096
10/14/1992,232.8388096
10/15/1992,913.5630792
10/16/1992,913.5630792
10/17/1992,913.5630792
10/18/1992,232.8388096
10/19/1992,232.8388096
10/20/1992,232.8388096
10/21/1992,232.8388096
10/22/1992,232.8388096
10/23/1992,232.8388096
10/24/1992,232.8388096
10/25/1992,232.8388096
10/26/1992,232.8388096
10/27/1992,232.8388096
10/28/1992,232.8388096
10/29/1992,232.8388096
10/30/1992,232.8388096
10/31/1992,232.8388096
11/1/1992,232.8388096
11/2/1992,232.8388096
11/3/1992,232.8388096
11/4/1992,232.8388096
11/5/1992,232.8388096
11/6/1992,232.8388096
11/7/1992,232.8388096
11/8/1992,232.8388096
11/9/1992,232.8388096
11/10/1992,232.8388096
11/11/1992,232.8388096
11/12/1992,232.8388096
11/13/1992,232.8388096
11/14/1992,232.8388096
11/15/1992,232.8388096
11/16/1992,232.8388096
11/17/1992,232.8388096
11/18/1992,232.8388096
11/19/1992,232.8388096
11/20/1992,232.8388096
11/21/1992,232.8388096
11/22/1992,232.8388096
11/23/1992,232.8388096
11/24/1992,232.8388096
11/25/1992,232.8388096
11/26/1992,232.8388096
11/27/1992,232.8388096
11/28/1992,232.8388096
11/29/1992,232.8388096
11/30/1992,232.8388096
12/1/1992,232.8388096
12/2/1992,232.8388096
12/3/1992,232.8388096
12/4/1992,232.8388096
12/5/1992,232.8388096
12/6/1992,232.8388096
12/7/1992,232.8388096
12/8/1992,232.8388096
12/9/1992,232.8388096
12/10/1992,232.8388096
12/11/1992,232.8388096
12/12/1992,232.8388096
12/13/1992,232.8388096
12/14/1992,232.8388096
12/15/1992,232.8388096
12/16/1992,232.8388096
12/17/1992,232.8388096
12/18/1992,232.8388096
12/19/1992,232.8388096
12/20/1992,232.8388096
12/21/1992,232.8388096
12/22/1992,232.8388096
12/23/1992,232.8388096
12/24/1992,232.8388096
12/25/1992,232.8388096
12/26/1992,232.8388096
12/27/1992,232.8388096
12/28/1992,232.8388096
12/29/1992,232.8388096
12/30/1992,232.8388096
12/31/1992,232.8388096
1/1/1993,232.8388096
1/2/1993,232.8388096
1/3/1993,232.8388096
1/4/1993,232.8388096
1/5/1993,232.8388096
1/6/1993,232.8388096
1/7/1993,232.8388096
1/8/1993,232.8388096
1/9/1993,232.8388096
1/10/1993,232.8388096
1/11/1993,232.8388096
1/12/1993,232.8388096
1/13/1993,232.8388096
1/14/1993,232.8388096
1/15/1993,232.8388096
1/16/1993,232.8388096
1/17/1993,232.8388096
1/18/1993,232.8388096
1/19/1993,232.8388096
1/20/1993,232.8388096
1/21/1993,232.8388096
1/22/1993,232.8388096
1/23/1993,232.8388096
1/24/1993,232.8388096
1/25/1993,232.8388096
1/26/1993,232.8388096
1/27/1993,232.8388096
1/28/1993,232.8388096
1/29/1993,232.8388096
1/30/1993,232.8388096
1/31/1993,232.8388096
2/1/1993,
2/2/1993,
2/1/1993,1324.102812
2/2/1993,1324.102812
2/3/1993,1324.102812
2/4/1993,1324.102812
2/5/1993,1324.102812
2/6/1993,1324.102812
2/7/1993,1324.102812
2/8/1993,1324.102812
2/9/1993,1324.102812
2/10/1993,1324.102812
2/11/1993,1324.102812
2/12/1993,1324.102812
2/13/1993,1324.102812
2/14/1993,1324.102812
2/15/1993,1324.102812
2/16/1993,8500
2/17/1993,8500
2/18/1993,8500
2/19/1993,8500
2/20/1993,8500
2/21/1993,8500
2/22/1993,8500
2/23/1993,8500
2/24/1993,8500
2/25/1993,8500
2/26/1993,1324.102812
2/27/1993,1324.102812
2/28/1993,1324.102812
3/1/1993,1324.102812
3/2/1993,1324.102812
3/3/1993,1324.102812
3/4/1993,1324.102812
3/5/1993,1324.102812
3/6/1993,1324.102812
3/7/1993,1324.102812
3/8/1993,1324.102812
3/9/1993,1324.102812
3/10/1993,1324.102812
3/11/1993,1324.102812
3/12/1993,1324.102812
3/13/1993,1324.102812
3/14/1993,1324.102812
3/15/1993,1324.102812
3/16/1993,1324.102812
3/17/1993,1324.102812
3/18/1993,1324.102812
3/19/1993,1324.102812
3/20/1993,1324.102812
3/21/1993,1324.102812
3/22/1993,1324.102812
3/23/1993,1324.102812
3/24/1993,1324.102812
3/25/1993,1324.102812
3/26/1993,1324.102812
3/27/1993,1324.102812
3/28/1993,1324.102812
3/29/1993,1324.102812
3/30/1993,1324.102812
3/31/1993,1324.102812
4/1/1993,1324.102812
4/2/1993,1324.102812
4/3/1993,1324.102812
4/4/1993,1324.102812
4/5/1993,1324.102812
4/6/1993,1324.102812
4/7/1993,1324.102812
4/8/1993,1324.102812
4/9/1993,1324.102812
4/10/1993,1324.102812
4/11/1993,1324.102812
4/12/1993,1324.102812
4/13/1993,1324.102812
4/14/1993,1324.102812
4/15/1993,1324.102812
4/16/1993,1324.102812
4/17/1993,1324.102812
4/18/1993,1324.102812
4/19/1993,1324.102812
4/20/1993,1324.102812
4/21/1993,1324.102812
4/22/1993,1324.102812
4/23/1993,1324.102812
4/24/1993,1324.102812
4/25/1993,1324.102812
4/26/1993,1324.102812
4/27/1993,1324.102812
4/28/1993,1324.102812
4/29/1993,1324.102812
4/30/1993,1324.102812
5/1/1993,1496.236178
5/2/1993,1690.746881
5/3/1993,1910.543976
5/4/1993,2158.914693
5/5/1993,2439.573603
5/6/1993,2756.718171
5/7/1993,3115.091533
5/8/1993,3520.053433
5/9/1993,3977.660379
5/10/1993,4494.756228
5/11/1993,5079.074538
5/12/1993,5739.354228
5/13/1993,6485.470277
5/14/1993,7221.214614
5/15/1993,7221.214614
5/16/1993,6715.729591
5/17/1993,6245.62852
5/18/1993,5808.434523
5/19/1993,5401.844107
5/20/1993,5023.715019
5/21/1993,4672.054968
5/22/1993,4345.01112
5/23/1993,4040.860342
5/24/1993,3758.000118
5/25/1993,3494.940109
5/26/1993,3250.294302
5/27/1993,3022.773701
5/28/1993,2811.179542
5/29/1993,2614.396974
5/30/1993,2431.389186
5/31/1993,2261.191943
6/1/1993,2102.908507
6/2/1993,1955.704911
6/3/1993,1818.805567
6/4/1993,1691.489178
6/5/1993,1573.084935
6/6/1993,1462.96899
6/7/1993,1360.56116
6/8/1993,1265.321879
6/9/1993,1176.749348
6/10/1993,1094.376893
6/11/1993,1017.770511
6/12/1993,946.526575
6/13/1993,880.2697148
6/14/1993,818.6508348
6/15/1993,761.3452763
6/16/1993,708.051107
6/17/1993,658.4875295
6/18/1993,612.3934024
6/19/1993,569.5258643
6/20/1993,529.6590538
6/21/1993,492.58292
6/22/1993,458.1021156
6/23/1993,426.0349675
6/24/1993,396.3777371
6/25/1993,396.3777371
6/26/1993,396.3777371
6/27/1993,396.3777371
6/28/1993,396.3777371
6/29/1993,396.3777371
6/30/1993,396.3777371
7/1/1993,396.3777371
7/2/1993,396.3777371
7/3/1993,396.3777371
7/4/1993,396.3777371
7/5/1993,396.3777371
7/6/1993,396.3777371
7/7/1993,396.3777371
7/8/1993,396.3777371
7/9/1993,396.3777371
7/10/1993,396.3777371
7/11/1993,396.3777371
7/12/1993,396.3777371
7/13/1993,396.3777371
7/14/1993,396.3777371
7/15/1993,396.3777371
7/16/1993,396.3777371
7/17/1993,396.3777371
7/18/1993,396.3777371
7/19/1993,396.3777371
7/20/1993,396.3777371
7/21/1993,396.3777371
7/22/1993,396.3777371
7/23/1993,396.3777371
7/24/1993,396.3777371
7/25/1993,396.3777371
7/26/1993,396.3777371
7/27/1993,396.3777371
7/28/1993,396.3777371
7/29/1993,396.3777371
7/30/1993,396.3777371
7/31/1993,396.3777371
8/1/1993,396.3777371
8/2/1993,396.3777371
8/3/1993,396.3777371
8/4/1993,396.3777371
8/5/1993,396.3777371
8/6/1993,396.3777371
8/7/1993,396.3777371
8/8/1993,396.3777371
8/9/1993,396.3777371
8/10/1993,396.3777371
8/11/1993,396.3777371
8/12/1993,396.3777371
8/13/1993,396.3777371
8/14/1993,396.3777371
8/15/1993,396.3777371
8/16/1993,396.3777371
8/17/1993,396.3777371
8/18/1993,396.3777371
8/19/1993,396.3777371
8/20/1993,396.3777371
8/21/1993,396.3777371
8/22/1993,396.3777371
8/23/1993,396.3777371
8/24/1993,396.3777371
8/25/1993,396.3777371
8/26/1993,396.3777371
8/27/1993,396.3777371
8/28/1993,396.3777371
8/29/1993,396.3777371
8/30/1993,396.3777371
8/31/1993,396.3777371
9/1/1993,396.3777371
9/2/1993,396.3777371
9/3/1993,396.3777371
9/4/1993,396.3777371
9/5/1993,396.3777371
9/6/1993,396.3777371
9/7/1993,396.3777371
9/8/1993,396.3777371
9/9/1993,396.3777371
9/10/1993,396.3777371
9/11/1993,396.3777371
9/12/1993,396.3777371
9/13/1993,396.3777371
9/14/1993,396.3777371
9/15/1993,396.3777371
9/16/1993,396.3777371
9/17/1993,396.3777371
9/18/1993,396.3777371
9/19/1993,396.3777371
9/20/1993,396.3777371
9/21/1993,396.3777371
9/22/1993,396.3777371
9/23/1993,396.3777371
9/24/1993,396.3777371
9/25/1993,396.3777371
9/26/1993,396.3777371
9/27/1993,396.3777371
9/28/1993,396.3777371
9/29/1993,396.3777371
9/30/1993,396.3777371
10/1/1993,396.3777371
10/2/1993,396.3777371
10/3/1993,396.3777371
10/4/1993,396.3777371
10/5/1993,396.3777371
10/6/1993,396.3777371
10/7/1993,396.3777371
10/8/1993,396.3777371
10/9/1993,396.3777371
10/10/1993,396.3777371
10/11/1993,396.3777371
10/12/1993,396.3777371
10/13/1993,396.3777371
10/14/1993,396.3777371
10/15/1993,2061.265464
10/16/1993,2061.265464
10/17/1993,2061.265464
10/18/1993,396.3777371
10/19/1993,396.3777371
10/20/1993,396.3777371
10/21/1993,396.3777371
10/22/1993,396.3777371
10/23/1993,396.3777371
10/24/1993,396.3777371
10/25/1993,396.3777371
10/26/1993,396.3777371
10/27/1993,396.3777371
10/28/1993,396.3777371
10/29/1993,396.3777371
10/30/1993,396.3777371
10/31/1993,396.3777371
11/1/1993,396.3777371
11/2/1993,396.3777371
11/3/1993,396.3777371
11/4/1993,396.3777371
11/5/1993,396.3777371
11/6/1993,396.3777371
11/7/1993,396.3777371
11/8/1993,396.3777371
11/9/1993,396.3777371
11/10/1993,396.3777371
11/11/1993,396.3777371
11/12/1993,396.3777371
11/13/1993,396.3777371
11/14/1993,396.3777371
11/15/1993,396.3777371
11/16/1993,396.3777371
11/17/1993,396.3777371
11/18/1993,396.3777371
11/19/1993,396.3777371
11/20/1993,396.3777371
11/21/1993,396.3777371
11/22/1993,396.3777371
11/23/1993,396.3777371
11/24/1993,396.3777371
11/25/1993,396.3777371
11/26/1993,396.3777371
11/27/1993,396.3777371
11/28/1993,396.3777371
11/29/1993,396.3777371
11/30/1993,396.3777371
12/1/1993,396.3777371
12/2/1993,396.3777371
12/3/1993,396.3777371
12/4/1993,396.3777371
12/5/1993,396.3777371
12/6/1993,396.3777371
12/7/1993,396.3777371
12/8/1993,396.3777371
12/9/1993,396.3777371
12/10/1993,396.3777371
12/11/1993,396.3777371
12/12/1993,396.3777371
12/13/1993,396.3777371
12/14/1993,396.3777371
12/15/1993,396.3777371
12/16/1993,396.3777371
12/17/1993,396.3777371
12/18/1993,396.3777371
12/19/1993,396.3777371
12/20/1993,396.3777371
12/21/1993,396.3777371
12/22/1993,396.3777371
12/23/1993,396.3777371
12/24/1993,396.3777371
12/25/1993,396.3777371
12/26/1993,396.3777371
12/27/1993,396.3777371
12/28/1993,396.3777371
12/29/1993,396.3777371
12/30/1993,396.3777371
12/31/1993,396.3777371
1/1/1994,396.3777371
1/2/1994,396.3777371
1/3/1994,396.3777371
1/4/1994,396.3777371
1/5/1994,396.3777371
1/6/1994,396.3777371
1/7/1994,396.3777371
1/8/1994,396.3777371
1/9/1994,396.3777371
1/10/1994,396.3777371
1/11/1994,396.3777371
1/12/1994,396.3777371
1/13/1994,396.3777371
1/14/1994,396.3777371
1/15/1994,396.3777371
1/16/1994,396.3777371
1/17/1994,396.3777371
1/18/1994,396.3777371
1/19/1994,396.3777371
1/20/1994,396.3777371
1/21/1994,396.3777371
1/22/1994,396.3777371
1/23/1994,396.3777371
1/24/1994,396.3777371
1/25/1994,396.3777371
1/26/1994,396.3777371
1/27/1994,396.3777371
1/28/1994,396.3777371
1/29/1994,396.3777371
1/30/1994,396.3777371
1/31/1994,396.3777371
2/1/1994,
2/2/1994,
2/1/1994,704.0101349
2/2/1994,704.0101349
2/3/1994,704.0101349
2/4/1994,704.0101349
2/5/1994,704.0101349
2/6/1994,704.0101349
2/7/1994,704.0101349
2/8/1994,704.0101349
2/9/1994,704.0101349
2/10/1994,704.0101349
2/11/1994,704.0101349
2/12/1994,704.0101349
2/13/1994,704.0101349
2/14/1994,704.0101349
2/15/1994,704.0101349
2/16/1994,704.0101349
2/17/1994,704.0101349
2/18/1994,704.0101349
2/19/1994,704.0101349
2/20/1994,704.0101349
2/21/1994,704.0101349
2/22/1994,704.0101349
2/23/1994,704.0101349
2/24/1994,704.0101349
2/25/1994,704.0101349
2/26/1994,704.0101349
2/27/1994,704.0101349
2/28/1994,704.0101349
3/1/1994,704.0101349
3/2/1994,704.0101349
3/3/1994,704.0101349
3/4/1994,704.0101349
3/5/1994,704.0101349
3/6/1994,704.0101349
3/7/1994,704.0101349
3/8/1994,704.0101349
3/9/1994,704.0101349
3/10/1994,704.0101349
3/11/1994,704.0101349
3/12/1994,704.0101349
3/13/1994,704.0101349
3/14/1994,704.0101349
3/15/1994,704.0101349
3/16/1994,704.0101349
3/17/1994,704.0101349
3/18/1994,704.0101349
3/19/1994,704.0101349
3/20/1994,704.0101349
3/21/1994,704.0101349
3/22/1994,704.0101349
3/23/1994,704.0101349
3/24/1994,704.0101349
3/25/1994,704.0101349
3/26/1994,704.0101349
3/27/1994,704.0101349
3/28/1994,704.0101349
3/29/1994,704.0101349
3/30/1994,704.0101349
3/31/1994,704.0101349
4/1/1994,704.0101349
4/2/1994,704.0101349
4/3/1994,704.0101349
4/4/1994,704.0101349
4/5/1994,704.0101349
4/6/1994,704.0101349
4/7/1994,704.0101349
4/8/1994,704.0101349
4/9/1994,704.0101349
4/10/1994,704.0101349
4/11/1994,704.0101349
4/12/1994,704.0101349
4/13/1994,704.0101349
4/14/1994,704.0101349
4/15/1994,704.0101349
4/16/1994,704.0101349
4/17/1994,704.0101349
4/18/1994,704.0101349
4/19/1994,704.0101349
4/20/1994,704.0101349
4/21/1994,704.0101349
4/22/1994,704.0101349
4/23/1994,704.0101349
4/24/1994,704.0101349
4/25/1994,704.0101349
4/26/1994,704.0101349
4/27/1994,704.0101349
4/28/1994,704.0101349
4/29/1994,704.0101349
4/30/1994,704.0101349
5/1/1994,795.5314524
5/2/1994,898.9505413
5/3/1994,1015.814112
5/4/1994,1147.869946
5/5/1994,1297.093039
5/6/1994,1465.715134
5/7/1994,1656.258102
5/8/1994,1871.571655
5/9/1994,2114.87597
5/10/1994,2389.809846
5/11/1994,2700.485126
5/12/1994,3051.548192
5/13/1994,3443.339057
5/14/1994,3443.339057
5/15/1994,3202.305323
5/16/1994,2978.143951
5/17/1994,2769.673874
5/18/1994,2575.796703
5/19/1994,2395.490934
5/20/1994,2227.806568
5/21/1994,2071.860108
5/22/1994,1926.829901
5/23/1994,1791.951808
5/24/1994,1666.515181
5/25/1994,1549.859119
5/26/1994,1441.36898
5/27/1994,1340.473152
5/28/1994,1246.640031
5/29/1994,1159.375229
5/30/1994,1078.218963
5/31/1994,1002.743635
6/1/1994,932.551581
6/2/1994,867.2729703
6/3/1994,806.5638624
6/4/1994,750.104392
6/5/1994,697.5970846
6/6/1994,648.7652887
6/7/1994,603.3517185
6/8/1994,561.1170982
6/9/1994,521.8389013
6/10/1994,485.3101782
6/11/1994,451.3384657
6/12/1994,419.7447731
6/13/1994,390.362639
6/14/1994,363.0372543
6/15/1994,337.6246465
6/16/1994,313.9909212
6/17/1994,292.0115567
6/18/1994,271.5707478
6/19/1994,252.5607954
6/20/1994,246.8259737
6/21/1994,246.8259737
6/22/1994,246.8259737
6/23/1994,246.8259737
6/24/1994,246.8259737
6/25/1994,246.8259737
6/26/1994,246.8259737
6/27/1994,246.8259737
6/28/1994,246.8259737
6/29/1994,246.8259737
6/30/1994,246.8259737
7/1/1994,246.8259737
7/2/1994,246.8259737
7/3/1994,246.8259737
7/4/1994,246.8259737
7/5/1994,246.8259737
7/6/1994,246.8259737
7/7/1994,246.8259737
7/8/1994,246.8259737
7/9/1994,246.8259737
7/10/1994,246.8259737
7/11/1994,246.8259737
7/12/1994,246.8259737
7/13/1994,246.8259737
7/14/1994,246.8259737
7/15/1994,246.8259737
7/16/1994,246.8259737
7/17/1994,246.8259737
7/18/1994,246.8259737
7/19/1994,246.8259737
7/20/1994,246.8259737
7/21/1994,246.8259737
7/22/1994,246.8259737
7/23/1994,246.8259737
7/24/1994,246.8259737
7/25/1994,246.8259737
7/26/1994,246.8259737
7/27/1994,246.8259737
7/28/1994,246.8259737
7/29/1994,246.8259737
7/30/1994,246.8259737
7/31/1994,246.8259737
8/1/1994,246.8259737
8/2/1994,246.8259737
8/3/1994,246.8259737
8/4/1994,246.8259737
8/5/1994,246.8259737
8/6/1994,246.8259737
8/7/1994,246.8259737
8/8/1994,246.8259737
8/9/1994,246.8259737
8/10/1994,246.8259737
8/11/1994,246.8259737
8/12/1994,246.8259737
8/13/1994,246.8259737
8/14/1994,246.8259737
8/15/1994,246.8259737
8/16/1994,246.8259737
8/17/1994,246.8259737
8/18/1994,246.8259737
8/19/1994,246.8259737
8/20/1994,246.8259737
8/21/1994,246.8259737
8/22/1994,246.8259737
8/23/1994,246.8259737
8/24/1994,246.8259737
8/25/1994,246.8259737
8/26/1994,246.8259737
8/27/1994,246.8259737
8/28/1994,246.8259737
8/29/1994,246.8259737
8/30/1994,246.8259737
8/31/1994,246.8259737
9/1/1994,246.8259737
9/2/1994,246.8259737
9/3/1994,246.8259737
9/4/1994,246.8259737
9/5/1994,246.8259737
9/6/1994,246.8259737
9/7/1994,246.8259737
9/8/1994,246.8259737
9/9/1994,246.8259737
9/10/1994,246.8259737
9/11/1994,246.8259737
9/12/1994,246.8259737
9/13/1994,246.8259737
9/14/1994,246.8259737
9/15/1994,246.8259737
9/16/1994,246.8259737
9/17/1994,246.8259737
9/18/1994,246.8259737
9/19/1994,246.8259737
9/20/1994,246.8259737
9/21/1994,246.8259737
9/22/1994,246.8259737
9/23/1994,246.8259737
9/24/1994,246.8259737
9/25/1994,246.8259737
9/26/1994,246.8259737
9/27/1994,246.8259737
9/28/1994,246.8259737
9/29/1994,246.8259737
9/30/1994,246.8259737
10/1/1994,246.8259737
10/2/1994,246.8259737
10/3/1994,246.8259737
10/4/1994,246.8259737
10/5/1994,246.8259737
10/6/1994,246.8259737
10/7/1994,246.8259737
10/8/1994,246.8259737
10/9/1994,246.8259737
10/10/1994,246.8259737
10/11/1994,246.8259737
10/12/1994,246.8259737
10/13/1994,246.8259737
10/14/1994,246.8259737
10/15/1994,1011.723816
10/16/1994,1011.723816
10/17/1994,1011.723816
10/18/1994,246.8259737
10/19/1994,246.8259737
10/20/1994,246.8259737
10/21/1994,246.8259737
10/22/1994,246.8259737
10/23/1994,246.8259737
10/24/1994,246.8259737
10/25/1994,246.8259737
10/26/1994,246.8259737
10/27/1994,246.8259737
10/28/1994,246.8259737
10/29/1994,246.8259737
10/30/1994,246.8259737
10/31/1994,246.8259737
11/1/1994,246.8259737
11/2/1994,246.8259737
11/3/1994,246.8259737
11/4/1994,246.8259737
11/5/1994,246.8259737
11/6/1994,246.8259737
11/7/1994,246.8259737
11/8/1994,246.8259737
11/9/1994,246.8259737
11/10/1994,246.8259737
11/11/1994,246.8259737
11/12/1994,246.8259737
11/13/1994,246.8259737
11/14/1994,246.8259737
11/15/1994,246.8259737
11/16/1994,246.8259737
11/17/1994,246.8259737
11/18/1994,246.8259737
11/19/1994,246.8259737
11/20/1994,246.8259737
11/21/1994,246.8259737
11/22/1994,246.8259737
11/23/1994,246.8259737
11/24/1994,246.8259737
11/25/1994,246.8259737
11/26/1994,246.8259737
11/27/1994,246.8259737
11/28/1994,246.8259737
11/29/1994,246.8259737
11/30/1994,246.8259737
12/1/1994,246.8259737
12/2/1994,246.8259737
12/3/1994,246.8259737
12/4/1994,246.8259737
12/5/1994,246.8259737
12/6/1994,246.8259737
12/7/1994,246.8259737
12/8/1994,246.8259737
12/9/1994,246.8259737
12/10/1994,246.8259737
12/11/1994,246.8259737
12/12/1994,246.8259737
12/13/1994,246.8259737
12/14/1994,246.8259737
12/15/1994,246.8259737
12/16/1994,246.8259737
12/17/1994,246.8259737
12/18/1994,246.8259737
12/19/1994,246.8259737
12/20/1994,246.8259737
12/21/1994,246.8259737
12/22/1994,246.8259737
12/23/1994,246.8259737
12/24/1994,246.8259737
12/25/1994,246.8259737
12/26/1994,246.8259737
12/27/1994,246.8259737
12/28/1994,246.8259737
12/29/1994,246.8259737
12/30/1994,246.8259737
12/31/1994,246.8259737
1/1/1995,246.8259737
1/2/1995,246.8259737
1/3/1995,246.8259737
1/4/1995,246.8259737
1/5/1995,246.8259737
1/6/1995,246.8259737
1/7/1995,246.8259737
1/8/1995,246.8259737
1/9/1995,246.8259737
1/10/1995,246.8259737
1/11/1995,246.8259737
1/12/1995,246.8259737
1/13/1995,246.8259737
1/14/1995,246.8259737
1/15/1995,246.8259737
1/16/1995,246.8259737
1/17/1995,246.8259737
1/18/1995,246.8259737
1/19/1995,246.8259737
1/20/1995,246.8259737
1/21/1995,246.8259737
1/22/1995,246.8259737
1/23/1995,246.8259737
1/24/1995,246.8259737
1/25/1995,246.8259737
1/26/1995,246.8259737
1/27/1995,246.8259737
1/28/1995,246.8259737
1/29/1995,246.8259737
1/30/1995,246.8259737
1/31/1995,246.8259737
2/1/1995,
2/2/1995,
2/1/1995,1534
2/2/1995,1534
2/3/1995,1534
2/4/1995,1534
2/5/1995,1534
2/6/1995,1534
2/7/1995,1534
2/8/1995,1534
2/9/1995,1534
2/10/1995,1534
2/11/1995,1534
2/12/1995,1534
2/13/1995,1534
2/14/1995,1534
2/15/1995,1534
2/16/1995,8500
2/17/1995,8500
2/18/1995,8500
2/19/1995,8500
2/20/1995,8500
2/21/1995,8500
2/22/1995,8500
2/23/1995,8500
2/24/1995,8500
2/25/1995,1534
2/26/1995,1534
2/27/1995,1534
2/28/1995,1534
3/1/1995,1534
3/2/1995,1534
3/3/1995,1534
3/4/1995,1534
3/5/1995,1534
3/6/1995,1534
3/7/1995,1534
3/8/1995,1534
3/9/1995,1534
3/10/1995,1534
3/11/1995,1534
3/12/1995,1534
3/13/1995,1534
3/14/1995,1534
3/15/1995,1534
3/16/1995,1534
3/17/1995,1534
3/18/1995,1534
3/19/1995,1534
3/20/1995,1534
3/21/1995,1534
3/22/1995,1534
3/23/1995,1534
3/24/1995,1534
3/25/1995,1534
3/26/1995,1534
3/27/1995,1534
3/28/1995,1534
3/29/1995,1534
3/30/1995,1534
3/31/1995,1534
4/1/1995,1534
4/2/1995,1534
4/3/1995,1534
4/4/1995,1534
4/5/1995,1534
4/6/1995,1534
4/7/1995,1534
4/8/1995,1534
4/9/1995,1534
4/10/1995,1534
4/11/1995,1534
4/12/1995,1534
4/13/1995,1534
4/14/1995,1534
4/15/1995,1534
4/16/1995,1534
4/17/1995,1534
4/18/1995,1534
4/19/1995,1534
4/20/1995,1534
4/21/1995,1534
